numerical__SGPA_Sem1,numerical__SGPA_Sem2,numerical__SGPA_Sem3,numerical__SGPA_Sem4,numerical__SGPA_Sem5,numerical__SGPA_Sem6,numerical__SGPA_Sem7,numerical__SGPA_Sem8,numerical__CGPA,numerical__AttendancePercent,numerical__Internships,numerical__Projects,numerical__Workshops,numerical__Certifications,numerical__Publications,numerical__AptitudeTestScore,numerical__SoftSkillsRating,numerical__CodingTestScore,numerical__MockInterviewScore,numerical__ExtraCurricular,numerical__IsAnomaly,categorical__Gender_Female,categorical__Gender_Male,categorical__City_Ahmedabad,categorical__City_Bangalore,categorical__City_Chennai,categorical__City_Delhi,categorical__City_Hyderabad,categorical__City_Jaipur,categorical__City_Kochi,categorical__City_Kolkata,categorical__City_Mumbai,categorical__City_Pune,categorical__CollegeTier_Tier1,categorical__CollegeTier_Tier2,categorical__CollegeTier_Tier3,categorical__Stream_CS,categorical__Stream_Civil,categorical__Stream_ECE,categorical__Stream_EE,categorical__Stream_IT,categorical__Stream_Mechanical,categorical__Specialisation_AI,categorical__Specialisation_DataScience,categorical__Specialisation_Embedded,categorical__Specialisation_Networking,categorical__Hostel_No,categorical__Hostel_Yes,categorical__HistoryOfBacklogs_No,categorical__HistoryOfBacklogs_Yes,categorical__CGPA_Tier_High,categorical__CGPA_Tier_Low,categorical__CGPA_Tier_Mid,IsAnomaly,PlacementStatus,Cluster,Distance_From_Center,KMeans_Outlier
0.2517,0.1767,0.22,0.2767,0.22,0.2017,0.1333,0.1317,0.1983,0.222,0.3333,0.2,0.0,0.0,0.0,0.3074,0.225,0.1628,0.1526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.035518675154063116,0
0.2317,0.2633,0.25,0.205,0.1833,0.1967,0.2067,0.1267,0.2083,0.194,0.0,0.0,0.3333,0.0,0.0,0.5574,0.225,0.1051,0.4663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.26817474813486636,0
0.5617,0.615,0.64,0.6083,0.6833,0.655,0.6633,0.535,0.585,0.904,0.6667,0.8,1.0,0.6,1.0,0.9956,0.725,0.8222,0.7921,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,2,0.3824603242557316,1
0.4667,0.4417,0.465,0.4583,0.3867,0.4,0.4633,0.4317,0.445,0.134,0.3333,0.2,0.3333,0.2,0.5,0.5618,0.275,0.5335,0.4363,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0.04791450177987351,0
0.6983,0.63,0.7167,0.785,0.6317,0.63,0.6283,0.67,0.6617,0.46,0.3333,0.2,0.6667,0.4,0.0,0.5191,0.5,0.5208,0.3498,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.17427368442239488,0
1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,0.95,0.6667,0.4,1.0,0.8,1.0,0.8118,0.675,0.7044,0.7175,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.19307959892166537,0
0.7683,0.725,0.7867,0.77,0.6883,0.8017,0.805,0.7617,0.7683,0.606,0.3333,0.2,0.3333,0.2,0.0,0.3721,0.475,0.4746,0.4688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0.334785729938375,1
0.1,0.0617,0.0183,0.0,0.0,0.0667,0.0,0.0417,0.0633,0.272,0.0,0.0,0.3333,0.0,0.5,0.5574,0.3,0.1155,0.125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.3146907980947603,0
0.2167,0.295,0.2567,0.2633,0.2767,0.255,0.1183,0.3117,0.26,0.346,0.0,0.2,0.0,0.0,0.0,0.2235,0.2,0.1928,0.1406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.07329151496333725,0
0.4833,0.5517,0.53,0.4433,0.5333,0.4683,0.5267,0.4,0.4833,0.334,0.3333,0.0,0.0,0.0,0.0,0.1926,0.2,0.2044,0.2043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0.27205942336607875,0
0.59,0.5767,0.5217,0.4983,0.515,0.6233,0.5033,0.5667,0.5617,0.428,0.3333,0.4,0.6667,0.4,0.5,0.5574,0.65,0.5704,0.3341,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.06897698949280283,0
0.5683,0.64,0.5533,0.5467,0.59,0.7167,0.665,0.54,0.6217,0.492,0.3333,0.4,0.6667,0.4,0.0,0.6015,0.375,0.455,0.4663,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.1345736279928341,0
0.2167,0.2883,0.2483,0.3317,0.16,0.1933,0.2933,0.3283,0.265,0.636,0.3333,0.4,0.6667,0.2,0.0,0.4426,0.625,0.4896,0.3293,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.1566753485787706,0
0.6783,0.765,0.7367,0.7667,0.8133,0.76,0.7033,0.7583,0.7267,0.406,0.3333,0.4,0.6667,0.2,0.5,0.4882,0.25,0.4942,0.3486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0.24530446358471603,0
1.0,0.9083,1.0,1.0,0.9933,1.0,0.9383,1.0,0.9833,1.0,0.6667,0.8,1.0,0.8,0.5,0.7779,0.8,0.6212,0.4663,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.16197104994827333,0
0.38,0.3733,0.4067,0.3833,0.4517,0.42,0.4033,0.485,0.3933,0.436,0.6667,0.2,0.3333,0.4,0.5,0.4603,0.6,0.4053,0.4663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.1426931707125488,0
0.6967,0.705,0.7933,0.805,0.7383,0.7817,0.7767,0.8567,0.765,0.86,1.0,0.4,1.0,0.8,0.5,0.525,0.725,0.7771,0.7584,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.19675761585905405,0
0.9017,0.8967,0.9133,0.9117,0.9033,0.9917,1.0,0.9933,0.9417,0.76,0.6667,0.6,0.6667,0.8,1.0,0.6441,0.75,0.6513,0.4663,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.12254048548438815,0
0.0317,0.0,0.0417,0.0,0.0417,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.3333,0.2,0.0,0.5574,0.275,0.1582,0.1803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.3522097981793643,1
0.6383,0.8783,0.7117,0.79,0.7517,0.865,0.7267,0.8617,0.78,0.64,0.6667,0.4,0.6667,0.2,1.0,0.7176,0.95,0.8349,0.6358,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.0579597901079062,0
0.2517,0.3717,0.3117,0.3067,0.3833,0.2767,0.3767,0.3017,0.3133,0.602,0.3333,0.4,0.6667,0.4,0.5,0.5515,0.575,0.4538,0.506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0.17994463216661732,0
0.1983,0.1917,0.1633,0.0533,0.1,0.0117,0.005,0.0983,0.0817,0.236,0.3333,0.0,0.3333,0.2,0.0,0.2838,0.225,0.2125,0.1755,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.1477239270020492,0
0.72,0.7583,0.5783,0.585,0.6467,0.6667,0.68,0.67,0.6883,0.474,0.3333,0.4,0.6667,0.4,0.5,0.5191,0.625,0.4273,0.4339,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0.20014623833275896,0
0.38,0.2283,0.3567,0.4117,0.35,0.4267,0.3933,0.47,0.3617,0.96,0.6667,0.8,1.0,0.4,1.0,0.8382,0.85,0.776,0.4663,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.3053549192608145,0
0.3467,0.4433,0.415,0.49,0.4933,0.4833,0.4517,0.365,0.4133,0.496,0.0,0.4,0.6667,0.4,0.5,0.4926,0.575,0.5115,0.512,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.10592399259061024,0
0.9267,0.9967,0.985,0.9267,1.0,1.0,1.0,1.0,0.975,0.32,0.6667,0.6,1.0,0.6,0.5,0.975,0.475,0.8984,0.7248,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,2,0.30043785562461833,0
0.2333,0.2267,0.2367,0.17,0.1917,0.2,0.1817,0.1867,0.2067,0.446,0.0,0.0,0.6667,0.2,0.0,0.25,0.3,0.2079,0.1839,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.04598082350267837,0
0.5167,0.355,0.28,0.4667,0.4017,0.4217,0.36,0.3317,0.405,0.608,0.3333,0.4,0.6667,0.4,0.0,0.5868,0.525,0.4111,0.488,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.09121378118296038,0
0.6467,0.6367,0.68,0.7617,0.6583,0.6617,0.6917,0.7133,0.6667,0.902,0.6667,0.6,1.0,0.8,0.5,0.6397,0.775,0.5115,0.7981,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,2,0.18365723524117944,0
0.2867,0.245,0.2583,0.28,0.295,0.265,0.3033,0.3267,0.2817,0.612,0.3333,0.4,0.6667,0.2,0.5,0.5603,0.6,0.3972,0.5541,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.21122095475798683,0
0.7767,0.6617,0.7917,0.8133,0.71,0.7317,0.7733,0.7883,0.74,0.862,0.6667,0.4,0.6667,0.4,0.5,0.3882,0.7,0.7032,0.4784,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0.3023648492976609,0
0.12,0.205,0.2,0.0767,0.2033,0.2167,0.2417,0.1217,0.1883,0.984,0.3333,0.8,1.0,0.6,1.0,1.0,0.55,0.806,0.7139,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.5331204158236494,1
0.4333,0.365,0.3883,0.3517,0.325,0.4017,0.3983,0.38,0.385,0.386,0.3333,0.6,0.6667,0.2,0.0,0.5868,0.5,0.3995,0.3401,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.11061801448395235,0
0.4867,0.4533,0.45,0.5117,0.5683,0.4733,0.5417,0.5617,0.4867,0.7,1.0,0.6,0.6667,0.6,0.5,0.6779,0.825,0.4711,0.7464,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.1155943545591674,0
0.575,0.7567,0.675,0.6967,0.775,0.6467,0.67,0.6633,0.6867,0.83,0.3333,0.4,0.3333,0.6,0.0,0.5309,0.725,0.4492,0.4435,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0.19634529674401183,0
0.9617,0.91,0.9967,1.0,0.9967,1.0,0.9883,1.0,1.0,0.622,0.6667,0.8,1.0,0.6,0.5,0.6235,0.6,0.7794,0.7897,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.1834735187050248,0
0.8217,0.8267,0.7517,0.6417,0.71,0.72,0.7133,0.7867,0.72,0.548,0.3333,0.4,0.3333,0.2,0.0,0.3765,0.925,0.5647,0.4159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0.29352301663476404,0
0.5467,0.4817,0.4583,0.43,0.5467,0.5117,0.5333,0.495,0.4733,0.72,0.3333,0.2,0.6667,0.4,0.5,0.4618,0.475,0.4619,0.399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0.10256465414077229,0
0.3533,0.4233,0.4083,0.4517,0.4133,0.4117,0.405,0.3333,0.4117,0.634,0.3333,0.4,0.6667,0.2,0.5,0.4853,0.8,0.5115,0.4663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.11202960730493362,0
0.3883,0.3717,0.4033,0.2767,0.36,0.335,0.275,0.1983,0.3633,0.152,0.0,0.2,0.0,0.0,0.0,0.5574,0.175,0.1917,0.1683,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.1297090061877935,0
0.5083,0.565,0.5583,0.62,0.6217,0.565,0.5717,0.5683,0.585,0.434,0.3333,0.4,0.6667,0.4,0.5,0.5,0.425,0.3372,0.3834,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.11128085819372344,0
0.3517,0.2567,0.3117,0.3583,0.29,0.2733,0.2917,0.2833,0.2833,0.236,0.0,0.2,0.6667,0.0,0.0,0.1265,0.3,0.1836,0.4663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.17223493035343376,0
0.9267,0.8983,0.8767,0.8633,0.9033,0.92,0.89,0.9517,0.8783,0.752,0.3333,0.6,1.0,0.6,0.5,0.9662,1.0,0.5115,0.6947,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.2614113340976466,0
0.2283,0.2667,0.2267,0.27,0.1883,0.3183,0.15,0.225,0.23,0.208,0.3333,0.0,0.6667,0.0,0.0,0.1706,0.025,0.5115,0.1526,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.11945019194251587,0
0.1733,0.115,0.245,0.1767,0.1083,0.155,0.1333,0.2133,0.145,0.538,0.3333,0.4,0.3333,0.4,0.5,0.5529,0.425,0.3326,0.4663,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.2760366314358205,0
0.0483,0.165,0.1517,0.1167,0.1283,0.1217,0.2333,0.175,0.1467,0.124,0.0,0.2,0.3333,0.0,0.0,0.2868,0.175,0.194,0.2007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.08265557835001089,0
0.4383,0.5533,0.5567,0.4667,0.51,0.5633,0.52,0.4767,0.505,0.88,0.3333,0.4,0.3333,0.4,0.0,0.3721,0.425,0.5115,0.4543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.19075608977319303,0
0.47,0.4683,0.4817,0.4433,0.54,0.425,0.515,0.4117,0.4783,0.0,0.0,0.2,0.0,0.0,0.0,0.5574,0.0,0.2032,0.2704,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0.015465335263785974,0
0.3383,0.33,0.3383,0.28,0.4017,0.1867,0.3617,0.445,0.3433,0.168,0.3333,0.4,0.6667,0.2,0.5,0.6176,0.3,0.5092,0.3738,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.15944315934313427,0
0.7983,0.7917,0.83,0.7617,0.7583,0.7867,0.82,0.7733,0.7967,0.512,0.0,0.4,0.6667,0.2,0.5,0.5441,0.4,0.3788,0.4471,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.1688655137411868,0
0.5133,0.5017,0.565,0.55,0.525,0.5867,0.5267,0.5717,0.54,0.346,0.3333,0.4,0.3333,0.4,0.0,0.6397,0.4,0.5681,0.381,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0.09045200863736605,0
0.3167,0.38,0.2733,0.3033,0.2667,0.3483,0.3617,0.3817,0.31,0.872,0.6667,0.4,1.0,0.6,0.5,0.8103,0.5,0.7679,0.7404,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.3080169265874546,0
0.3833,0.4167,0.4417,0.4783,0.3417,0.4633,0.425,0.47,0.415,0.57,0.3333,0.6,0.6667,0.4,0.5,0.4574,0.275,0.4746,0.2921,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.13080587647783054,0
0.0,0.0,0.0583,0.0,0.0,0.04,0.005,0.0,0.005,0.266,0.0,0.2,0.0,0.0,0.5,0.1632,0.075,0.1189,0.1238,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.25767658106935615,0
0.8967,0.84,0.8583,0.875,0.955,0.87,0.99,0.915,0.9283,0.466,0.0,0.2,0.6667,0.4,0.5,0.5912,0.425,0.4065,0.4844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.1481824675486616,0
