numerical__SGPA_Sem1,numerical__SGPA_Sem2,numerical__SGPA_Sem3,numerical__SGPA_Sem4,numerical__SGPA_Sem5,numerical__SGPA_Sem6,numerical__SGPA_Sem7,numerical__SGPA_Sem8,numerical__CGPA,numerical__AttendancePercent,numerical__Internships,numerical__Projects,numerical__Workshops,numerical__Certifications,numerical__Publications,numerical__AptitudeTestScore,numerical__SoftSkillsRating,numerical__CodingTestScore,numerical__MockInterviewScore,numerical__ExtraCurricular,numerical__IsAnomaly,categorical__Gender_Female,categorical__Gender_Male,categorical__City_Ahmedabad,categorical__City_Bangalore,categorical__City_Chennai,categorical__City_Delhi,categorical__City_Hyderabad,categorical__City_Jaipur,categorical__City_Kochi,categorical__City_Kolkata,categorical__City_Mumbai,categorical__City_Pune,categorical__CollegeTier_Tier1,categorical__CollegeTier_Tier2,categorical__CollegeTier_Tier3,categorical__Stream_CS,categorical__Stream_Civil,categorical__Stream_ECE,categorical__Stream_EE,categorical__Stream_IT,categorical__Stream_Mechanical,categorical__Specialisation_AI,categorical__Specialisation_DataScience,categorical__Specialisation_Embedded,categorical__Specialisation_Networking,categorical__Hostel_No,categorical__Hostel_Yes,categorical__HistoryOfBacklogs_No,categorical__HistoryOfBacklogs_Yes,categorical__CGPA_Tier_High,categorical__CGPA_Tier_Low,categorical__CGPA_Tier_Mid,IsAnomaly,PlacementStatus
0.5233,0.5883,0.53,0.4683,0.5667,0.565,0.5933,0.6383,0.5533,0.41,0.3333,0.8,0.6667,0.6,1.0,0.775,0.8,0.933,0.6478,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
0.4067,0.38,0.3183,0.41,0.445,0.335,0.395,0.4533,0.44,0.672,0.0,0.4,0.3333,0.4,0.5,0.4868,0.65,0.4896,0.5313,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.75,0.7967,0.6317,0.6283,0.6583,0.76,0.7283,0.7633,0.695,0.58,0.0,0.4,0.6667,0.2,0.5,0.5015,0.55,0.5485,0.3894,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
0.6,0.6,0.54,0.6167,0.5667,0.5567,0.6517,0.6467,0.59,0.492,0.6667,0.2,0.6667,0.4,0.0,0.4941,0.6,0.5196,0.4832,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.295,0.24,0.2467,0.3483,0.265,0.2483,0.2417,0.1533,0.24,0.082,0.0,0.2,0.3333,0.2,0.0,0.1985,0.3,0.5115,0.1238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.5017,0.5,0.46,0.4617,0.565,0.515,0.4733,0.55,0.5417,0.692,0.6667,0.2,0.6667,0.2,0.5,0.5147,0.4,0.5912,0.4219,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1
0.7183,0.5483,0.5017,0.53,0.5617,0.5317,0.5367,0.5033,0.5417,0.086,0.0,0.2,0.3333,0.2,0.0,0.3,0.15,0.0462,0.1947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
0.5533,0.435,0.5017,0.4767,0.4383,0.505,0.3717,0.47,0.4733,0.404,0.3333,0.2,0.3333,0.2,0.0,0.5574,0.525,0.4734,0.482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
0.4717,0.4733,0.51,0.535,0.5083,0.5033,0.41,0.4817,0.4817,0.528,0.3333,0.6,0.3333,0.4,0.5,0.5559,0.5,0.5416,0.4339,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.27,0.3383,0.2967,0.2483,0.2333,0.2433,0.295,0.2983,0.2833,0.108,0.3333,0.2,0.0,0.2,0.0,0.1603,0.125,0.1455,0.2151,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.6583,0.625,0.635,0.675,0.6933,0.73,0.73,0.6717,0.6733,0.894,0.3333,0.8,0.6667,0.8,0.5,0.7426,0.675,0.7852,0.5853,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.5317,0.48,0.4833,0.44,0.48,0.4767,0.4933,0.4567,0.45,0.286,0.0,0.2,0.0,0.2,0.0,0.2559,0.275,0.2182,0.2236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
0.4183,0.4667,0.4733,0.5433,0.56,0.5067,0.545,0.5233,0.5033,0.662,0.3333,0.4,0.6667,0.2,0.5,0.5574,0.575,0.4007,0.5168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
0.6583,0.7383,0.8283,0.7633,0.8533,0.805,0.745,0.6767,0.775,0.678,0.6667,0.6,1.0,0.2,1.0,0.9279,0.95,0.6582,0.7452,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.4733,0.4717,0.4933,0.5267,0.4383,0.455,0.43,0.4717,0.4817,0.528,0.3333,0.2,0.6667,0.4,0.5,0.6147,0.425,0.403,0.4724,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.4917,0.4367,0.595,0.4167,0.5167,0.49,0.5167,0.51,0.48,0.784,0.3333,0.2,0.6667,0.2,0.5,0.5353,0.45,0.4388,0.5373,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.7017,0.675,0.615,0.7383,0.7083,0.75,0.7,0.7583,0.695,0.928,0.6667,0.8,1.0,0.6,0.5,0.7426,0.65,0.8406,0.5938,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.4283,0.475,0.4933,0.3867,0.4867,0.4167,0.4817,0.37,0.4567,0.68,0.6667,0.4,0.6667,0.2,0.5,0.5735,0.325,0.3557,0.6538,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
0.365,0.375,0.365,0.305,0.3167,0.3,0.3083,0.3883,0.3267,0.624,0.3333,0.4,0.6667,0.2,0.5,0.5574,0.5,0.4469,0.4495,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.54,0.595,0.575,0.625,0.6283,0.6067,0.6967,0.7183,0.6133,0.75,0.3333,1.0,1.0,0.4,1.0,0.6074,0.85,0.7737,0.5781,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.2383,0.1683,0.1983,0.1767,0.2183,0.19,0.1917,0.2533,0.225,0.058,0.0,0.2,0.3333,0.2,0.0,0.2956,0.175,0.2032,0.2031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
1.0,0.98,0.995,1.0,0.9633,0.99,1.0,1.0,1.0,0.944,0.6667,0.8,0.6667,0.6,1.0,0.6985,0.55,0.6005,0.8498,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.425,0.4133,0.4233,0.435,0.4317,0.4383,0.5283,0.55,0.4733,0.634,0.6667,0.6,1.0,0.6,0.5,0.7603,0.5,0.5115,0.6526,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.5267,0.5717,0.5583,0.555,0.5883,0.555,0.5183,0.6033,0.5567,0.518,0.3333,0.2,0.6667,0.6,0.5,0.7397,0.55,0.4827,0.506,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1
0.0367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283,0.364,0.0,0.2,0.0,0.0,0.0,0.2588,0.25,0.1709,0.2272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.3617,0.43,0.2583,0.3267,0.3183,0.36,0.4083,0.415,0.3483,0.372,0.3333,0.4,0.6667,0.4,0.5,0.35,0.675,0.5023,0.4038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.6383,0.55,0.6183,0.56,0.47,0.6133,0.58,0.6133,0.5867,0.428,0.3333,0.4,1.0,0.4,0.0,0.5941,0.475,0.3938,0.3942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0
0.3533,0.4283,0.3533,0.295,0.3733,0.295,0.2467,0.3583,0.3367,0.302,0.0,0.2,0.6667,0.0,0.0,0.5574,0.325,0.2079,0.1058,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.69,0.67,0.68,0.6817,0.6767,0.6883,0.7083,0.635,0.6733,0.682,0.3333,0.4,0.6667,0.4,0.0,0.5706,0.55,0.4896,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.7017,0.7433,0.7017,0.7683,0.775,0.8083,0.8133,0.7733,0.7633,0.518,0.3333,0.2,0.6667,0.6,0.5,0.7735,0.7,0.9711,0.6442,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.5733,0.6733,0.6917,0.5383,0.5167,0.53,0.59,0.6367,0.6133,0.506,0.3333,0.4,0.3333,0.2,0.0,0.4632,0.5,0.5785,0.405,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1
0.39,0.36,0.3767,0.4583,0.385,0.3117,0.3367,0.375,0.4017,0.344,0.3333,0.4,0.3333,0.2,0.5,0.5029,0.375,0.4769,0.4663,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1
0.6233,0.6767,0.555,0.6367,0.525,0.6467,0.6467,0.6017,0.5933,0.718,0.3333,1.0,0.3333,0.8,0.5,0.9118,0.975,0.6028,0.4663,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.87,0.8283,0.93,0.7533,0.8367,0.8183,0.8883,0.955,0.8633,0.536,0.3333,0.8,0.6667,0.8,0.5,0.7294,0.85,0.7771,0.6659,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.4533,0.5833,0.495,0.5967,0.4567,0.485,0.4717,0.5283,0.51,0.5,0.3333,0.4,0.3333,0.2,0.0,0.4471,0.5,0.4157,0.3209,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1
0.7167,0.8,0.7483,0.7967,0.7533,0.81,0.7667,0.8567,0.78,0.458,1.0,0.6,0.6667,0.6,0.5,0.9235,0.55,0.7991,0.5733,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
1.0,0.935,0.9867,1.0,1.0,1.0,1.0,1.0,0.9867,0.744,0.6667,0.8,0.6667,0.6,1.0,0.8735,0.85,0.6998,0.4663,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.4883,0.5833,0.4967,0.57,0.55,0.5767,0.5183,0.5517,0.5117,0.444,0.3333,0.4,0.6667,0.4,0.5,0.5926,0.65,0.5739,0.4375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.6,0.61,0.615,0.5683,0.5133,0.615,0.5383,0.5583,0.5833,0.502,0.0,0.0,0.0,0.0,0.0,0.3015,0.275,0.1478,0.4663,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0
0.8533,0.9467,0.87,0.9,0.95,0.91,0.925,0.8633,0.89,1.0,0.6667,0.8,1.0,0.4,0.5,0.8368,0.85,0.6501,0.6863,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.5267,0.53,0.5483,0.6783,0.5033,0.5333,0.5083,0.52,0.555,0.606,0.0,0.4,1.0,0.4,0.0,0.5485,0.525,0.4469,0.393,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1
0.74,0.7883,0.7867,0.8117,0.8583,0.7667,0.6733,0.8533,0.7917,0.76,0.3333,0.4,0.6667,0.4,0.0,0.5574,0.725,0.4942,0.5781,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.2783,0.255,0.2167,0.29,0.315,0.2233,0.2417,0.3417,0.2917,0.198,0.3333,0.4,0.6667,0.2,0.0,0.5515,0.55,0.6882,0.4411,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.2267,0.2367,0.18,0.2217,0.21,0.26,0.225,0.3367,0.2317,0.154,0.0,0.0,0.3333,0.0,0.0,0.3088,0.25,0.1097,0.1466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
0.5317,0.515,0.5167,0.545,0.5367,0.6,0.6083,0.6233,0.5833,0.482,0.3333,0.4,0.6667,0.4,0.0,0.3294,0.55,0.5855,0.3882,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.45,0.3867,0.3933,0.3983,0.405,0.415,0.3683,0.4617,0.4,0.6,0.3333,0.4,0.6667,0.6,0.5,0.3897,0.55,0.4284,0.4471,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1
0.145,0.1767,0.0867,0.16,0.15,0.1283,0.15,0.1717,0.14,0.258,0.0,0.0,0.3333,0.0,0.0,0.2132,0.2,0.1282,0.1851,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.775,0.8083,0.775,0.755,0.7217,0.7533,0.785,0.81,0.785,0.68,1.0,0.4,1.0,0.6,1.0,0.8191,0.95,0.7587,0.8209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.2167,0.3167,0.2383,0.2067,0.265,0.3183,0.31,0.2,0.265,0.39,0.0,0.4,0.6667,0.6,0.0,0.4956,0.475,0.5982,0.4651,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.2333,0.265,0.27,0.275,0.31,0.1633,0.2883,0.3467,0.255,0.456,0.0,0.2,1.0,0.4,0.0,0.6029,0.625,0.5058,0.5012,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1
0.88,0.99,0.9133,0.8683,0.9367,1.0,1.0,1.0,0.9317,0.93,0.6667,0.4,0.6667,0.6,0.5,0.7603,0.9,0.7852,0.6575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.5567,0.58,0.6467,0.58,0.54,0.5533,0.55,0.6017,0.585,0.738,0.0,1.0,1.0,0.8,0.5,0.8132,0.5,0.8314,0.7668,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.74,0.5517,0.6583,0.5917,0.7283,0.6183,0.6383,0.6917,0.675,0.494,0.0,0.4,0.6667,0.4,0.0,0.6676,0.45,0.5577,0.4207,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.2583,0.3117,0.2883,0.285,0.2267,0.245,0.175,0.2067,0.2317,0.05,0.0,0.2,0.3333,0.2,0.5,0.2088,0.425,0.1212,0.2368,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.99,0.8467,0.8783,0.9217,0.885,1.0,0.92,0.8767,0.92,0.78,0.0,0.6,0.3333,0.6,0.5,0.9162,0.55,0.5889,0.7103,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.2883,0.2917,0.2617,0.2983,0.2717,0.2317,0.2017,0.3067,0.2733,0.532,0.3333,0.4,0.3333,0.8,0.0,0.5412,0.35,0.3972,0.4231,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.7783,0.81,0.795,0.8533,0.8283,0.8483,0.815,0.9133,0.8317,0.53,0.3333,0.8,0.6667,0.6,0.5,0.7794,0.975,0.6963,0.8377,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.5533,0.5683,0.6433,0.6233,0.5167,0.5583,0.5133,0.575,0.5683,0.522,0.3333,0.4,0.6667,0.4,0.5,0.575,0.4,0.552,0.5024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
